doc_id,pdf_id,clube,tipo_evento_modelo,titulo_noticia,data_publicacao,url_noticia,titulo_documento,data_documento,fonte_documento,url_documento,arquivo_documento,ficheiro_pdf,ficheiro_texto,diferenca_dias,candidato_rank,correspondencia_valida,tipo_documento_validado,notas_validacao
1ca864a451c00c55,a87ffdc443c125e6,benfica,capital_increase,"Venezuela. Maduro diz que esta quinta-feira é feriado de Carnaval, Parlamento diz que é dia de traba",2019-02-28,https://observador.pt/2019/02/28/venezuela-maduro-diz-que-esta-quinta-feira-e-feriado-de-carnaval-parlamento-diz-que-e-dia-de-trabalho/,"Sport Lisboa e Benfica - Futebol, SAD",2019-03-03,benfica,https://media.slbenfica.pt/-/media/BenficaDP/Images/generic_content_pages/slb/SAD/prest_contas/semestrais/Relatorio1SemBenficaSAD20182019.pdf,https://arquivo.pt/wayback/20190303043632/https://media.slbenfica.pt/-/media/BenficaDP/Images/generic_content_pages/slb/SAD/prest_contas/semestrais/Relatorio1SemBenficaSAD20182019.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/a87ffdc443c125e6.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/a87ffdc443c125e6.txt,3.0,1,,,
1d4d0a47ee31bce4,70945a6c5430b335,porto,bond_issuance,"TAP emite obrigações no montante de 50 milhões de euros com taxa de 4,375% – Observador",2019-05-30,https://observador.pt/2019/05/30/tap-emite-obrigacoes-no-montante-de-50-milhoes-de-euros-com-taxa-de-4375/,Microsoft Word - Convocatoria AG SAD 2012 - Propostas.docx,2019-04-20,cmvm,https://web3.cmvm.pt/sdi2004/emitentes/docs/CONV41835.pdf,https://arquivo.pt/wayback/20190420184154/https://web3.cmvm.pt/sdi2004/emitentes/docs/CONV41835.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/70945a6c5430b335.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/70945a6c5430b335.txt,40.0,1,,,
1da53dd337b3c40d,b7784f57197c608f,benfica,bond_issuance,Bugatti Chiron similar ao de Ronaldo a 420 km/h – Observador,2019-09-03,https://observador.pt/2019/09/03/bugatti-chiron-similar-ao-de-ronaldo-a-420-km-h/,,2019-08-31,cmvm,https://web3.cmvm.pt/SDI/emitentes/docs/PCS73170.pdf,https://arquivo.pt/wayback/20190831174528/https://web3.cmvm.pt/SDI/emitentes/docs/PCS73170.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/b7784f57197c608f.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/b7784f57197c608f.txt,3.0,1,,,
1dca6fa11eedfba3,a4dd188a6b7c2a74,benfica,bond_issuance,"Lego. A brincar a brincar, os tijolos fazem 85 anos – Observador",2017-09-02,https://observador.pt/2017/09/02/lego-a-brincar-a-brincar-os-tijolos-fazem-85-anos/,Capital Social: € 75,2017-08-19,cmvm,http://web3.cmvm.pt/sdi/emitentes/docs/FR65117.pdf,https://arquivo.pt/wayback/20170819025431/http://web3.cmvm.pt/sdi/emitentes/docs/FR65117.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/a4dd188a6b7c2a74.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/a4dd188a6b7c2a74.txt,14.0,1,,,
1de95ac01094ebcf,287c5abe83eff4eb,benfica,capital_increase,Restaurada biblioteca mais antiga do mundo – Observador,2016-09-19,http://observador.pt/2016/09/19/restaurada-biblioteca-mais-antiga-do-mundo/,Microsoft Word - Comunicado Contas 1ºSemestre 2009-2010.doc,2016-11-10,cmvm,http://web3.cmvm.pt/sdi2004/emitentes/docs/FR27133.pdf,https://arquivo.pt/wayback/20161110113656/http://web3.cmvm.pt/sdi2004/emitentes/docs/FR27133.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/287c5abe83eff4eb.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/287c5abe83eff4eb.txt,52.0,1,,,
1e23b23d315b883d,83d359daefad9d0d,benfica,bond_issuance,Cancelada conferência mundial de turismo no Algarve | ECO,2020-03-10,https://eco.sapo.pt/2020/03/10/cancelada-conferencia-mundial-de-turismo-no-algarve/amp/,Capital Social: € 75,2020-03-11,cmvm,https://web3.cmvm.pt/sdi/emitentes/docs/FR74750.pdf,https://arquivo.pt/wayback/20200311182919/https://web3.cmvm.pt/sdi/emitentes/docs/FR74750.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/83d359daefad9d0d.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/83d359daefad9d0d.txt,1.0,1,,,
1e7241a48ebf233a,70945a6c5430b335,porto,bank_financing,XE SV Project 8. Vem aí o Jaguar mais assanhado de sempre – Observador,2017-05-27,http://observador.pt/2017/05/27/xe-sv-project-8-vem-ai-o-jaguar-mais-assanhado-de-sempre/,Microsoft Word - Convocatoria AG SAD 2012 - Propostas.docx,2017-08-06,cmvm,http://web3.cmvm.pt/sdi2004/emitentes/docs/CONV41835.pdf,https://arquivo.pt/wayback/20170806084040/http://web3.cmvm.pt/sdi2004/emitentes/docs/CONV41835.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/70945a6c5430b335.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/70945a6c5430b335.txt,71.0,1,,,
1e831bcc30931b2b,70945a6c5430b335,porto,bank_financing,Cooljazz faz leilão solidário de guitarra assinada por Chrissie Hynde dos Pretenders – Observador,2017-05-23,http://observador.pt/2017/05/23/cooljazz-faz-leilao-solidario-de-guitarra-assinada-por-chrissie-hynde-dos-pretenders/,Microsoft Word - Convocatoria AG SAD 2012 - Propostas.docx,2017-08-06,cmvm,http://web3.cmvm.pt/sdi2004/emitentes/docs/CONV41835.pdf,https://arquivo.pt/wayback/20170806084040/http://web3.cmvm.pt/sdi2004/emitentes/docs/CONV41835.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/70945a6c5430b335.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/70945a6c5430b335.txt,75.0,1,,,
1ea23c0a2fff7b22,70945a6c5430b335,porto,bond_issuance,Ainda há quatro mistérios por resolver no caso Emiliano Sala – Observador,2019-02-12,https://observador.pt/2019/02/12/ainda-ha-quatro-misterios-por-resolver-no-caso-emiliano-sala/,Microsoft Word - Convocatoria AG SAD 2012 - Propostas.docx,2019-04-20,cmvm,https://web3.cmvm.pt/sdi2004/emitentes/docs/CONV41835.pdf,https://arquivo.pt/wayback/20190420184154/https://web3.cmvm.pt/sdi2004/emitentes/docs/CONV41835.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/70945a6c5430b335.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/70945a6c5430b335.txt,67.0,1,,,
1ec132ae4c5bfa2e,30ade5d49b4b6638,benfica,bond_issuance,“Dois anos antes de sair de casa o meu pai disse à minha mãe que eu era muito feia”. É assim que com,2019-09-10,https://observador.pt/2019/09/10/dois-anos-antes-de-sair-de-casa-o-meu-pai-disse-a-minha-mae-que-eu-era-muito-feia-e-assim-que-comeca-o-novo-livro-de-elena-ferrante/,"Sport Lisboa e Benfica - Futebol, SAD",2019-09-14,cmvm,https://web3.cmvm.pt:80/sdi2004/emitentes/docs/FR46922.pdf,https://arquivo.pt/wayback/20190914132243/https://web3.cmvm.pt:80/sdi2004/emitentes/docs/FR46922.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/30ade5d49b4b6638.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/30ade5d49b4b6638.txt,4.0,1,,,
1ecc2c7441440863,70945a6c5430b335,porto,bank_financing,PAN quer que seja permitida presença de terceira pessoa no parto para apoiar o casal – Observador,2017-05-27,http://observador.pt/2017/05/27/pan-quer-que-seja-permitida-presenca-de-terceira-pessoa-no-parto-para-apoiar-o-casal/,Microsoft Word - Convocatoria AG SAD 2012 - Propostas.docx,2017-08-06,cmvm,http://web3.cmvm.pt/sdi2004/emitentes/docs/CONV41835.pdf,https://arquivo.pt/wayback/20170806084040/http://web3.cmvm.pt/sdi2004/emitentes/docs/CONV41835.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/70945a6c5430b335.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/70945a6c5430b335.txt,71.0,1,,,
1ecc99286067fd23,5c32247b1eb4ad8f,benfica,bond_issuance,Novo Banco: PS pede audição urgente de Carlos Costa e Sérgio Monteiro – Observador,2017-04-03,http://observador.pt/2017/04/03/novo-banco-ps-pede-audicao-urgente-de-carlos-costa-e-sergio-monteiro/,"Sport Lisboa e Benfica - Futebol, SAD",2017-03-06,benfica,http://www.slbenfica.pt/Portals/0/Documentos/Relatorio3TrimBenficaSAD20142015.pdf,https://arquivo.pt/wayback/20170306112938/http://www.slbenfica.pt/Portals/0/Documentos/Relatorio3TrimBenficaSAD20142015.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/5c32247b1eb4ad8f.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/5c32247b1eb4ad8f.txt,28.0,1,,,
1eef83e4cb4b9723,5ef1e9bb85e3b5e0,sporting,bond_issuance,Morreu a realizadora francesa Marceline Loridan-Ivens – Observador,2018-09-19,https://observador.pt/2018/09/19/morreu-a-realizadora-francesa-marceline-loridan-ivens/,,2018-09-26,cmvm,http://web3.cmvm.pt/sdi/emitentes/docs/FR69738.pdf,https://arquivo.pt/wayback/20180926185258/http://web3.cmvm.pt/sdi/emitentes/docs/FR69738.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/5ef1e9bb85e3b5e0.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/5ef1e9bb85e3b5e0.txt,7.0,1,,,
1ef2c89c39f65573,70945a6c5430b335,porto,bank_financing,Que trovões foram estes que acordaram o país? – Observador,2017-05-25,http://observador.pt/2017/05/25/que-trovoes-foram-estes-que-acordaram-o-pais/,Microsoft Word - Convocatoria AG SAD 2012 - Propostas.docx,2017-08-06,cmvm,http://web3.cmvm.pt/sdi2004/emitentes/docs/CONV41835.pdf,https://arquivo.pt/wayback/20170806084040/http://web3.cmvm.pt/sdi2004/emitentes/docs/CONV41835.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/70945a6c5430b335.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/70945a6c5430b335.txt,73.0,1,,,
1f01958fb7e78dbd,c07b977a1c3f29f6,benfica,capital_increase,Miguel Oliveira termina testes de MotoGP no Qatar com melhor registo pessoal – Observador,2019-02-25,https://observador.pt/2019/02/25/miguel-oliveira-termina-testes-de-motogp-no-qatar-com-melhor-registo-pessoal/,,2019-02-23,benfica,https://media.slbenfica.pt/-/media/BenficaDP/Images/generic_content_pages/slb/SAD/assembleias_convocatorias/ag-15-03-2019/InformArt289CSCAGE15032019.pdf,https://arquivo.pt/wayback/20190223044302/https://media.slbenfica.pt/-/media/BenficaDP/Images/generic_content_pages/slb/SAD/assembleias_convocatorias/ag-15-03-2019/InformArt289CSCAGE15032019.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/c07b977a1c3f29f6.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/c07b977a1c3f29f6.txt,2.0,1,,,
1f08808bb5424d80,72a136651d9134df,benfica,debt_restructuring,Empate entre Benfica e Shakhtar dita o fim da linha para os encarnados na Liga Europa (3-3) – Observ,2020-02-27,https://observador.pt/2020/02/27/benfica-corre-atras-do-prejuizo-para-ultrapassar-shakhtar-e-seguir-em-frente-na-liga-europa/,Microsoft Word - Relatorio_Contas_1S19_CONSOLIDADO,2020-03-01,cmvm,https://web3.cmvm.pt/sdi/emitentes/docs/PCS74668.pdf,https://arquivo.pt/wayback/20200301220428/https://web3.cmvm.pt/sdi/emitentes/docs/PCS74668.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/72a136651d9134df.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/72a136651d9134df.txt,3.0,1,,,
1f27871950917c60,e3d8bdeefc4e0410,sporting,bond_issuance,Os Tribalistas estão bem quando fazem amor de óculos escuros – Observador,2017-08-27,http://observador.pt/2017/08/27/os-tribalistas-estao-bem-quando-fazem-amor-de-oculos-escuros/,,2017-08-11,cmvm,http://web3.cmvm.pt/sdi/emitentes/docs/FR64830.pdf,https://arquivo.pt/wayback/20170811153654/http://web3.cmvm.pt/sdi/emitentes/docs/FR64830.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/e3d8bdeefc4e0410.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/e3d8bdeefc4e0410.txt,16.0,1,,,
1f40274d4e4a7468,76f3ab148788b25e,sporting,bond_issuance,Sporting bateu suíços do Stade Lausanne ‘sob a batuta’ de Francisco Geraldes – Observador,2018-07-16,https://observador.pt/2018/07/16/sporting-bateu-suicos-do-stade-lausanne-sob-a-batuta-de-francisco-geraldes/,,2018-07-15,cmvm,http://web3.cmvm.pt/sdi/emitentes/docs/FR69188.pdf,https://arquivo.pt/wayback/20180715071146/http://web3.cmvm.pt/sdi/emitentes/docs/FR69188.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/76f3ab148788b25e.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/76f3ab148788b25e.txt,1.0,1,,,
1f44bf43bfc631eb,a3c3297282d21518,benfica,capital_increase,Lídia Jorge: a “sociedade de hoje” quer desfazer-se “da mitologia da madrugada” por que Sophia lutou,2019-02-19,https://observador.pt/2019/02/19/lidia-jorge-a-sociedade-de-hoje-quer-desfazer-se-da-mitologia-da-madrugada-por-que-sophia-lutou/,Capital Social: € 75,2019-02-19,cmvm,https://web3.cmvm.pt/sdi/emitentes/docs/FR70961.pdf,https://arquivo.pt/wayback/20190219223740/https://web3.cmvm.pt/sdi/emitentes/docs/FR70961.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/a3c3297282d21518.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/a3c3297282d21518.txt,0.0,1,,,
1f75e125e14ce949,1707a517d17f3f8e,porto,bank_financing,Siga a transmissão em direto do Santuário. O Papa está de regresso ao Vaticano e despediu-se de Port,2017-05-12,http://observador.pt/2017/05/12/siga-aqui-a-emissao-em-direto-do-santuario/,Microsoft Word - RC_Consolidado_2013-2014,2017-03-04,porto,http://www.fcporto.pt/Relatrios%20de%20Contas/RCConsolidado20132014.pdf,https://arquivo.pt/wayback/20170304065045/http://www.fcporto.pt/Relatrios%20de%20Contas/RCConsolidado20132014.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/1707a517d17f3f8e.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/1707a517d17f3f8e.txt,69.0,1,,,
1fa14e4dcfbfe2f1,e3d8bdeefc4e0410,sporting,bank_financing,"Valentim Loureiro acusa Câmara de Gondomar de tapar imagem de campanha, município justifica com fest",2017-09-02,http://observador.pt/2017/09/02/valentim-loureiro-acusa-camara-de-gondomar-de-tapar-imagem-de-campanha-municipio-justifica-com-festa/,,2017-08-11,cmvm,http://web3.cmvm.pt/sdi/emitentes/docs/FR64830.pdf,https://arquivo.pt/wayback/20170811153654/http://web3.cmvm.pt/sdi/emitentes/docs/FR64830.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/e3d8bdeefc4e0410.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/e3d8bdeefc4e0410.txt,22.0,1,,,
1fbf4f468510ab8f,70945a6c5430b335,porto,bank_financing,"Lisboa arrecada 3,3 milhões de euros com taxa turística em três meses – Observador",2017-05-22,http://observador.pt/2017/05/22/lisboa-arrecada-33-milhoes-de-euros-com-taxa-turistica-em-tres-meses/,Microsoft Word - Convocatoria AG SAD 2012 - Propostas.docx,2017-08-06,cmvm,http://web3.cmvm.pt/sdi2004/emitentes/docs/CONV41835.pdf,https://arquivo.pt/wayback/20170806084040/http://web3.cmvm.pt/sdi2004/emitentes/docs/CONV41835.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/70945a6c5430b335.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/70945a6c5430b335.txt,76.0,1,,,
1fbff1402d197243,b7784f57197c608f,benfica,bond_issuance,Quer um Wrangler mais radical? Vai adorar este – Observador,2019-08-16,https://observador.pt/2019/08/16/quer-um-wrangler-mais-radical-vai-adorar-este/,,2019-08-31,cmvm,https://web3.cmvm.pt/SDI/emitentes/docs/PCS73170.pdf,https://arquivo.pt/wayback/20190831174528/https://web3.cmvm.pt/SDI/emitentes/docs/PCS73170.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/b7784f57197c608f.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/b7784f57197c608f.txt,15.0,1,,,
1fcdbded0da2ffae,72a136651d9134df,benfica,bond_issuance,"Sporting joga em Famalicão, Silas sai, Rúben Amorim já se despediu em Braga – e será o sexto técnico",2020-03-03,https://observador.pt/2020/03/03/rei-morto-rei-posto-em-24-horas-sporting-joga-em-famalicao-silas-sai-e-ruben-amorim-sera-mesmo-o-sucessor/,Microsoft Word - Relatorio_Contas_1S19_CONSOLIDADO,2020-03-01,cmvm,https://web3.cmvm.pt/sdi/emitentes/docs/PCS74668.pdf,https://arquivo.pt/wayback/20200301220428/https://web3.cmvm.pt/sdi/emitentes/docs/PCS74668.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/72a136651d9134df.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/72a136651d9134df.txt,2.0,1,,,
20382607a1eee565,7696e6ed08d78fad,sporting,bond_issuance,Francisco Belo qualificado para a final do lançamento do peso – Observador,2019-03-01,https://observador.pt/2019/03/01/francisco-belo-qualificado-para-a-final-do-lancamento-do-peso/,Propõe-se que o art,2019-03-03,cmvm,https://web3.cmvm.pt/sdi/emitentes/docs/CONV68057.pdf,https://arquivo.pt/wayback/20190303023253/https://web3.cmvm.pt/sdi/emitentes/docs/CONV68057.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/7696e6ed08d78fad.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/7696e6ed08d78fad.txt,2.0,1,,,
209dcab4f04e8de5,dc18cd9f88a61241,benfica,bond_issuance,Todos pensavam que Messi iria para Inter ou City mas Barcelona desconfia que rescisão tem dedo de PS,2020-08-25,https://observador.pt/2020/08/25/todos-pensavam-que-messi-iria-para-inter-ou-city-mas-barcelona-desconfia-que-rescisao-tem-dedo-de-psg-ou-manchester-united/,Capital Social: € 75,2020-08-20,cmvm,https://web3.cmvm.pt/sdi/emitentes/docs/FR76691.pdf,https://arquivo.pt/wayback/20200820195231/https://web3.cmvm.pt/sdi/emitentes/docs/FR76691.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/dc18cd9f88a61241.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/dc18cd9f88a61241.txt,5.0,1,,,
20b075aec3b3485e,90458af8cf12499e,sporting,bond_issuance,Quase 19 milhões de euros de obrigações da Sporting SAD já subscritos – Observador,2018-11-21,https://observador.pt/2018/11/21/quase-19-milhoes-de-euros-de-obrigacoes-da-sporting-sad-ja-subscritos/,,2018-11-21,cmvm,http://web3.cmvm.pt/sdi/emitentes/docs/FR70309.pdf,https://arquivo.pt/wayback/20181121225903/http://web3.cmvm.pt/sdi/emitentes/docs/FR70309.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/90458af8cf12499e.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/90458af8cf12499e.txt,0.0,1,,,
210d9b9070c7bb1d,03a59713c54d9294,benfica,debt_restructuring,Lesão afasta futebolista Jéssica Silva do início do apuramento para o Euro2021 – Observador,2020-03-05,https://observador.pt/2020/03/05/lesao-afasta-futebolista-jessica-silva-do-inicio-do-apuramento-para-o-euro2021/,Microsoft Word - Relatorio_Contas_1S19_CONSOLIDADO,2020-03-05,cmvm,https://web3.cmvm.pt/SDI/emitentes/docs/PCS74668.pdf,https://arquivo.pt/wayback/20200305215714/https://web3.cmvm.pt/SDI/emitentes/docs/PCS74668.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/03a59713c54d9294.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/03a59713c54d9294.txt,0.0,1,,,
2115d14a6d93cfbb,70945a6c5430b335,porto,bond_issuance,"Benfica vai processar FC Porto SAD, Francisco J. Marques, Porto Canal e Aníbal Pinto – Observador",2019-02-21,https://observador.pt/2019/02/21/benfica-vai-processar-fc-porto-sad-francisco-j-marques-porto-canal-e-anibal-pinto/amp/,Microsoft Word - Convocatoria AG SAD 2012 - Propostas.docx,2019-04-20,cmvm,https://web3.cmvm.pt/sdi2004/emitentes/docs/CONV41835.pdf,https://arquivo.pt/wayback/20190420184154/https://web3.cmvm.pt/sdi2004/emitentes/docs/CONV41835.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/70945a6c5430b335.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/70945a6c5430b335.txt,58.0,1,,,
213a31660af23041,50bb502831e24e48,benfica,bond_issuance,Dreams do come true. Leicester é campeão inglês - Observador,2016-05-02,http://observador.pt/2016/05/02/dreams-do-come-true-leicester-campeao-ingles/,"Sport Lisboa e Benfica - Futebol, SAD",2016-06-05,cmvm,http://web3.cmvm.pt/sdi2004/emitentes/docs/FR42464.pdf,https://arquivo.pt/wayback/20160605221023/http://web3.cmvm.pt/sdi2004/emitentes/docs/FR42464.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/50bb502831e24e48.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/50bb502831e24e48.txt,34.0,1,,,
21a95342725e39bf,70945a6c5430b335,porto,bank_financing,Museu dos Coches recebeu 10 mil visitantes em dois dias – Observador,2017-05-23,http://observador.pt/2017/05/23/museu-dos-coches-recebeu-10-mil-visitantes-em-dois-dias/,Microsoft Word - Convocatoria AG SAD 2012 - Propostas.docx,2017-08-06,cmvm,http://web3.cmvm.pt/sdi2004/emitentes/docs/CONV41835.pdf,https://arquivo.pt/wayback/20170806084040/http://web3.cmvm.pt/sdi2004/emitentes/docs/CONV41835.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/70945a6c5430b335.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/70945a6c5430b335.txt,75.0,1,,,
21d4bfd107cac380,5ef1e9bb85e3b5e0,sporting,bond_issuance,Preço do petróleo supera 82 dólares e mantém-se em máximos desde 2014 – Observador,2018-09-26,https://observador.pt/2018/09/26/preco-do-petroleo-supera-82-dolares-e-mantem-se-em-maximos-desde-2014/,,2018-09-26,cmvm,http://web3.cmvm.pt/sdi/emitentes/docs/FR69738.pdf,https://arquivo.pt/wayback/20180926185258/http://web3.cmvm.pt/sdi/emitentes/docs/FR69738.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/5ef1e9bb85e3b5e0.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/5ef1e9bb85e3b5e0.txt,0.0,1,,,
21d69c9c3ef449b2,1349fa11c1ca60cd,sporting,bond_issuance,"Miguel Oliveira ficou a testar os chassis da sua mota em Itália, a pensar na corrida de Barcelona – ",2018-06-04,https://observador.pt/2018/06/04/miguel-oliveira-ficou-a-testar-em-italia-a-pensar-na-corrida-de-barcelona/,Microsoft Word - DemonstraÃ§Ãµes Financeiras Sporting SAD Dezembro 2017_v5,2018-05-18,cmvm,http://web3.cmvm.pt/sdi/emitentes/docs/PCS67392.pdf,https://arquivo.pt/wayback/20180518001344/http://web3.cmvm.pt/sdi/emitentes/docs/PCS67392.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/1349fa11c1ca60cd.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/1349fa11c1ca60cd.txt,17.0,1,,,
21dd2334302d5e05,f9d34732d86a6c20,benfica,capital_increase,"Banco de Portugal condena Tomás Correia. Tem de pagar 1,5 milhões | ECO",2019-02-21,https://eco.sapo.pt/2019/02/21/banco-de-portugal-condena-tomas-correia-tem-de-pagar-15-milhoes/amp/,Capital Social: € 75,2019-02-20,benfica,https://media.slbenfica.pt/-/media/BenficaDP/Images/generic_content_pages/slb/SAD/investidores-2019/ComunicRenovBrunoLageFev19.pdf,https://arquivo.pt/wayback/20190220123035/https://media.slbenfica.pt/-/media/BenficaDP/Images/generic_content_pages/slb/SAD/investidores-2019/ComunicRenovBrunoLageFev19.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/f9d34732d86a6c20.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/f9d34732d86a6c20.txt,1.0,1,,,
21def0e529cc7194,17133309d091a120,benfica,bond_issuance,Tribunal de Contas vê “erros materialmente relevantes” nas contas do Estado de 2018 | ECO,2019-12-20,https://eco.sapo.pt/2019/12/20/tdc-ve-erros-materialmente-relevantes-nas-contas-publicas-de-2018-nao-e-possivel-avaliar-politicas/amp/,Microsoft Word - ComunicadoQuiqueFlores25Mai2009.docx,2019-12-20,cmvm,https://web3.cmvm.pt:80/sdi2004/emitentes/docs/FR24028.pdf,https://arquivo.pt/wayback/20191220070205/https://web3.cmvm.pt:80/sdi2004/emitentes/docs/FR24028.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/17133309d091a120.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/17133309d091a120.txt,0.0,1,,,
21f27ac2c014f26b,1707a517d17f3f8e,porto,bank_financing,Controlo de fronteiras no Guadiana é dos mais reforçados – Observador,2017-05-11,http://observador.pt/2017/05/11/controlo-de-fronteiras-no-guadiana-e-dos-mais-reforcados/,Microsoft Word - RC_Consolidado_2013-2014,2017-03-04,porto,http://www.fcporto.pt/Relatrios%20de%20Contas/RCConsolidado20132014.pdf,https://arquivo.pt/wayback/20170304065045/http://www.fcporto.pt/Relatrios%20de%20Contas/RCConsolidado20132014.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/raw_pdf/1707a517d17f3f8e.pdf,/content/drive/MyDrive/Colab Notebooks/projeto_nlp/textos_pdf/1707a517d17f3f8e.txt,68.0,1,,,
